Emotions,Path,Duration,Dataset,SampleRate,NumSamples
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_live_happy.wav,2.0465306791185385,TESS,24414,49964
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_loaf_happy.wav,1.9866470058163348,TESS,24414,48502
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_long_happy.wav,2.025190464487589,TESS,24414,49443
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_lore_happy.wav,2.0222003768329646,TESS,24414,49370
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_lose_happy.wav,2.1957483411157535,TESS,24414,53607
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_lot_happy.wav,1.8707299090685672,TESS,24414,45672
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_love_happy.wav,1.7885639387236831,TESS,24414,43666
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_luck_happy.wav,1.8738838371426232,TESS,24414,45749
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_make_happy.wav,1.9774309822233145,TESS,24414,48277
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_match_happy.wav,2.0741787498976,TESS,24414,50639
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_merge_happy.wav,2.0044236913246496,TESS,24414,48936
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_mess_happy.wav,2.2355206029327435,TESS,24414,54578
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_met_happy.wav,1.814778405832719,TESS,24414,44306
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_mill_happy.wav,1.7723027770951094,TESS,24414,43269
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_mob_happy.wav,1.8660604571147703,TESS,24414,45558
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_mode_happy.wav,1.7578438600802817,TESS,24414,42916
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_mood_happy.wav,1.8143688047841402,TESS,24414,44296
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_moon_happy.wav,1.783321045301876,TESS,24414,43538
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_mop_happy.wav,2.0129024330302285,TESS,24414,49143
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_mouse_happy.wav,2.1070287539936103,TESS,24414,51441
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_nag_happy.wav,1.8145326452035717,TESS,24414,44300
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_name_happy.wav,2.036986974686655,TESS,24414,49731
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_near_happy.wav,1.8959613336610142,TESS,24414,46288
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_neat_happy.wav,1.9542885229786189,TESS,24414,47712
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_nice_happy.wav,2.035717211436061,TESS,24414,49700
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_note_happy.wav,2.09203735561563,TESS,24414,51075
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_numb_happy.wav,1.9351191939051364,TESS,24414,47244
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_pad_happy.wav,1.8892438764643238,TESS,24414,46124
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_page_happy.wav,1.9572786106332432,TESS,24414,47785
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_pain_happy.wav,1.8968214958630294,TESS,24414,46309
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_pass_happy.wav,2.0721307446547064,TESS,24414,50589
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_pearl_happy.wav,1.8749897599737855,TESS,24414,45776
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_peg_happy.wav,1.9086999262718112,TESS,24414,46599
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_perch_happy.wav,2.1439338084705497,TESS,24414,52342
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_phone_happy.wav,1.9827557958548374,TESS,24414,48407
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_pick_happy.wav,1.933972310969116,TESS,24414,47216
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_pike_happy.wav,2.001269763250594,TESS,24414,48859
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_pole_happy.wav,1.906283280085197,TESS,24414,46540
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_pool_happy.wav,1.7663226017858606,TESS,24414,43123
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_puff_happy.wav,1.7553862537888096,TESS,24414,42856
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_rag_happy.wav,1.7775866306217745,TESS,24414,43398
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_raid_happy.wav,1.8180552142213484,TESS,24414,44386
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_rain_happy.wav,2.005980175309249,TESS,24414,48974
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_raise_happy.wav,1.9664536741214058,TESS,24414,48009
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_rat_happy.wav,1.9970099123453755,TESS,24414,48755
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_reach_happy.wav,2.0387892193004014,TESS,24414,49775
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_read_happy.wav,1.752150405505038,TESS,24414,42777
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_red_happy.wav,1.960719259441304,TESS,24414,47869
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_ring_happy.wav,1.9118128942410093,TESS,24414,46675
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_ripe_happy.wav,1.9577291717866798,TESS,24414,47796
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_road_happy.wav,2.022650937986401,TESS,24414,49381
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_room_happy.wav,2.068853936266077,TESS,24414,50509
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_rose_happy.wav,2.0279347915130663,TESS,24414,49510
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_rot_happy.wav,1.8738019169329074,TESS,24414,45747
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_rough_happy.wav,1.8748668796592118,TESS,24414,45773
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_rush_happy.wav,2.081551568772016,TESS,24414,50819
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_said_happy.wav,1.8884656344720243,TESS,24414,46105
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_sail_happy.wav,1.9211108380437454,TESS,24414,46902
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_search_happy.wav,2.092979438027361,TESS,24414,51098
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_seize_happy.wav,2.2212255263373475,TESS,24414,54229
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_sell_happy.wav,1.855533710166298,TESS,24414,45301
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_shack_happy.wav,1.9456459408536086,TESS,24414,47501
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_shall_happy.wav,1.9536741214057507,TESS,24414,47697
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_shawl_happy.wav,2.0003686409437207,TESS,24414,48837
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_sheep_happy.wav,2.023961661341853,TESS,24414,49413
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_shirt_happy.wav,2.07282706643729,TESS,24414,50606
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_should_happy.wav,1.9759154583435734,TESS,24414,48240
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_shout_happy.wav,1.9539608421397558,TESS,24414,47704
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_size_happy.wav,1.9777177029573196,TESS,24414,48284
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_soap_happy.wav,2.0832718931760463,TESS,24414,50861
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_soup_happy.wav,1.9010403866633898,TESS,24414,46412
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_sour_happy.wav,2.0175718849840254,TESS,24414,49257
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_south_happy.wav,2.0855246989432294,TESS,24414,50916
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_sub_happy.wav,1.8168673711804701,TESS,24414,44357
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_such_happy.wav,2.0949045629556813,TESS,24414,51145
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_sure_happy.wav,1.7522732858196117,TESS,24414,42780
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_take_happy.wav,2.0009830425165887,TESS,24414,48852
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_talk_happy.wav,2.0563611042844268,TESS,24414,50204
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_tape_happy.wav,1.9546162038174817,TESS,24414,47720
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_team_happy.wav,2.125747521913656,TESS,24414,51898
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_tell_happy.wav,1.9758744982387155,TESS,24414,48239
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_thin_happy.wav,1.9659621528631113,TESS,24414,47997
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_third_happy.wav,1.7771360694683378,TESS,24414,43387
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_thought_happy.wav,1.907553043335791,TESS,24414,46571
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_thumb_happy.wav,1.9709183255509135,TESS,24414,48118
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_time_happy.wav,2.00942082411731,TESS,24414,49058
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_tip_happy.wav,1.827885639387237,TESS,24414,44626
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_tire_happy.wav,2.0347341689194725,TESS,24414,49676
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_ton_happy.wav,1.8212091422954042,TESS,24414,44463
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_tool_happy.wav,1.7896698615548456,TESS,24414,43693
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_tough_happy.wav,1.728844105840911,TESS,24414,42208
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_turn_happy.wav,1.8590562791840748,TESS,24414,45387
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_vine_happy.wav,1.9334807897108217,TESS,24414,47204
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_voice_happy.wav,1.9817727533382485,TESS,24414,48383
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_void_happy.wav,2.144466289833702,TESS,24414,52355
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_vote_happy.wav,2.002416646186614,TESS,24414,48887
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_wag_happy.wav,1.9574014909478168,TESS,24414,47788
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_walk_happy.wav,2.134267223724093,TESS,24414,52106
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_wash_happy.wav,2.1199721471286965,TESS,24414,51757
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_week_happy.wav,1.756205455885967,TESS,24414,42876
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_wheat_happy.wav,2.0814696485623,TESS,24414,50817
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_when_happy.wav,1.946465142950766,TESS,24414,47521
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_which_happy.wav,2.0811419677234375,TESS,24414,50809
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_whip_happy.wav,1.9273777340869993,TESS,24414,47055
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_white_happy.wav,2.035430490702056,TESS,24414,49693
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_wife_happy.wav,2.0636110428442698,TESS,24414,50381
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_wire_happy.wav,2.0755713934627673,TESS,24414,50673
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_witch_happy.wav,2.077168837552224,TESS,24414,50712
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_yearn_happy.wav,2.0857704595723767,TESS,24414,50922
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_yes_happy.wav,2.1788727779143113,TESS,24414,53195
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_young_happy.wav,1.8323093307118867,TESS,24414,44734
happy,..\data\tess\TESS Toronto emotional speech set data\YAF_happy\YAF_youth_happy.wav,2.1112066846891127,TESS,24414,51543
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_back_neutral.wav,2.09781273040059,TESS,24414,51216
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_bar_neutral.wav,1.9894732530515278,TESS,24414,48571
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_base_neutral.wav,2.115794216433194,TESS,24414,51655
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_bath_neutral.wav,1.9854591627754568,TESS,24414,48473
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_bean_neutral.wav,1.7984762840992874,TESS,24414,43908
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_beg_neutral.wav,2.0540673384123864,TESS,24414,50148
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_bite_neutral.wav,2.0402637830752846,TESS,24414,49811
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_boat_neutral.wav,1.910338330466126,TESS,24414,46639
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_bone_neutral.wav,2.055787662816417,TESS,24414,50190
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_book_neutral.wav,2.0275661505693456,TESS,24414,49501
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_bought_neutral.wav,2.0540673384123864,TESS,24414,50148
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_burn_neutral.wav,1.9012451871876792,TESS,24414,46417
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_cab_neutral.wav,2.1169410993692144,TESS,24414,51683
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_calm_neutral.wav,2.056320144179569,TESS,24414,50203
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_came_neutral.wav,2.366388137953633,TESS,24414,57773
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_cause_neutral.wav,2.2903661833374294,TESS,24414,55917
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_chain_neutral.wav,2.1764151716228395,TESS,24414,53135
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_chair_neutral.wav,2.0758171540919146,TESS,24414,50679
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_chalk_neutral.wav,2.0353895305971985,TESS,24414,49692
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_chat_neutral.wav,2.2002129925452607,TESS,24414,53716
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_check_neutral.wav,2.254362251167363,TESS,24414,55038
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_cheek_neutral.wav,2.269353649545343,TESS,24414,55404
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_chief_neutral.wav,2.075980994511346,TESS,24414,50683
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_choice_neutral.wav,1.975710657819284,TESS,24414,48235
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_cool_neutral.wav,2.139469157041042,TESS,24414,52233
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_dab_neutral.wav,2.0673793724911937,TESS,24414,50473
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_date_neutral.wav,2.0941672810682395,TESS,24414,51127
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_dead_neutral.wav,1.9427377734087,TESS,24414,47430
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_death_neutral.wav,1.949537150815106,TESS,24414,47596
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_deep_neutral.wav,1.7826656836241501,TESS,24414,43522
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_dime_neutral.wav,1.9795609076759237,TESS,24414,48329
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_dip_neutral.wav,2.098918653231752,TESS,24414,51243
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_ditch_neutral.wav,2.0951503235848286,TESS,24414,51151
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_dodge_neutral.wav,2.176579012042271,TESS,24414,53139
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_dog_neutral.wav,2.203080199885312,TESS,24414,53786
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_doll_neutral.wav,1.9867289260260506,TESS,24414,48504
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_door_neutral.wav,1.9481035471450807,TESS,24414,47561
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_fail_neutral.wav,2.091832555091341,TESS,24414,51070
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_fall_neutral.wav,2.00942082411731,TESS,24414,49058
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_far_neutral.wav,2.1567952813959206,TESS,24414,52656
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_fat_neutral.wav,2.1592528876873924,TESS,24414,52716
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_fit_neutral.wav,1.9696076021954616,TESS,24414,48086
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_five_neutral.wav,2.2019742770541493,TESS,24414,53759
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_food_neutral.wav,1.9835749979519948,TESS,24414,48427
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_gap_neutral.wav,1.9283198164987303,TESS,24414,47078
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_gas_neutral.wav,2.2482591955435405,TESS,24414,54889
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_gaze_neutral.wav,2.2738592610797084,TESS,24414,55514
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_germ_neutral.wav,2.1751044482673874,TESS,24414,53103
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_get_neutral.wav,1.8893257966740395,TESS,24414,46126
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_gin_neutral.wav,2.114196772343737,TESS,24414,51616
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_goal_neutral.wav,2.2161874334398295,TESS,24414,54106
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_good_neutral.wav,2.062300319488818,TESS,24414,50349
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_goose_neutral.wav,2.0384205783566807,TESS,24414,49766
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_gun_neutral.wav,2.08839190628328,TESS,24414,50986
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_half_neutral.wav,2.1997214712869666,TESS,24414,53704
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_hall_neutral.wav,1.9780863439010403,TESS,24414,48293
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_hash_neutral.wav,2.0200704513803553,TESS,24414,49318
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_hate_neutral.wav,2.1701482755795856,TESS,24414,52982
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_have_neutral.wav,2.108011796510199,TESS,24414,51465
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_haze_neutral.wav,2.2946669943475055,TESS,24414,56022
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_hire_neutral.wav,2.04534283607766,TESS,24414,49935
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_hit_neutral.wav,2.0851150978946507,TESS,24414,50906
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_hole_neutral.wav,2.1047759482264277,TESS,24414,51386
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_home_neutral.wav,2.027074629311051,TESS,24414,49489
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_hurl_neutral.wav,2.082534611288605,TESS,24414,50843
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_hush_neutral.wav,2.249406078479561,TESS,24414,54917
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_jail_neutral.wav,2.1244777586630623,TESS,24414,51867
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_jar_neutral.wav,2.0187597280249037,TESS,24414,49286
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_join_neutral.wav,2.1095273203899403,TESS,24414,51502
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_judge_neutral.wav,2.089661669533874,TESS,24414,51017
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_jug_neutral.wav,2.0002457606291473,TESS,24414,48834
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_juice_neutral.wav,2.2969607602195463,TESS,24414,56078
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_keen_neutral.wav,2.0029900876546245,TESS,24414,48901
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_keep_neutral.wav,2.162488735971164,TESS,24414,52795
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_keg_neutral.wav,1.9779225034816088,TESS,24414,48289
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_kick_neutral.wav,2.0322356025231425,TESS,24414,49615
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_kill_neutral.wav,2.000942082411731,TESS,24414,48851
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_king_neutral.wav,2.1560579995084788,TESS,24414,52638
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_kite_neutral.wav,2.0292045547636604,TESS,24414,49541
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_knock_neutral.wav,1.9506840337511264,TESS,24414,47624
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_late_neutral.wav,2.0817154091914474,TESS,24414,50823
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_laud_neutral.wav,2.032358482837716,TESS,24414,49618
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_lean_neutral.wav,2.1113295650036865,TESS,24414,51546
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_learn_neutral.wav,2.117350700417793,TESS,24414,51693
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_lease_neutral.wav,2.1556483984599,TESS,24414,52628
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_lid_neutral.wav,2.0487015646760054,TESS,24414,50017
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_life_neutral.wav,2.1684689112804127,TESS,24414,52941
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_limb_neutral.wav,1.9549438846563447,TESS,24414,47728
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_live_neutral.wav,2.1093634799705088,TESS,24414,51498
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_loaf_neutral.wav,2.2445318260014746,TESS,24414,54798
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_long_neutral.wav,2.19120176947653,TESS,24414,53496
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_lore_neutral.wav,2.0978536905054477,TESS,24414,51217
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_lose_neutral.wav,2.0825755713934626,TESS,24414,50844
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_lot_neutral.wav,2.0181453264520357,TESS,24414,49271
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_love_neutral.wav,1.9749324158269845,TESS,24414,48216
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_luck_neutral.wav,2.094658802326534,TESS,24414,51139
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_make_neutral.wav,2.110428442696813,TESS,24414,51524
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_match_neutral.wav,2.3112558368149423,TESS,24414,56427
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_merge_neutral.wav,2.254075530433358,TESS,24414,55031
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_mess_neutral.wav,2.2019742770541493,TESS,24414,53759
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_met_neutral.wav,1.9830015564839847,TESS,24414,48413
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_mill_neutral.wav,2.1013352994183667,TESS,24414,51302
neutral,..\data\tess\TESS Toronto emotional speech set data\YAF_neutral\YAF_mob_neutral.wav,2.145408372245433,TESS,24414,52378
